"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Corynebacterium simulans",0.516332085883873,0.895292624195721,0.506384948527435,0.90443156128936
"Corynebacterium striatum",0.522479630750422,0.900236779070304,0.522346279251128,0.902438362329944
"Corynebacterium tuberculostearicum",0.443502692373182,0.8806720428108,0.421808246551737,0.884937425061033
"Corynebacterium urealyticum",0.436101737328591,0.859548839876112,0.47969107384489,0.87680040385867
"Cupriavidus taiwanensis",0.522214695161047,0.893528800167711,0.514847889050949,0.891007468780835
"Curtobacterium flaccumfaciens",0.472734257993344,0.876766206406633,0.497832190130052,0.877173176833653
"Deferribacter desulfuricans",0.52096183360296,0.895510980810862,0.49930616201332,0.897621895939877
"Deinococcus deserti",0.501751284162108,0.890272824692145,0.499168578136506,0.903058986312308
"Deinococcus grandis",0.508008362135312,0.890057186659847,0.510859406368879,0.890552616649103
"Denitrovibrio acetiphilus",0.473079287420618,0.884061060547199,0.482331628434104,0.889558656281497
"Desulfomicrobium baculatum",0.453868259385407,0.878145217848238,0.485934232359289,0.893433762938751
"Desulfotomaculum hydrothermale",0.46177998380452,0.87458954096266,0.456631396756133,0.888404551120279
"Desulfovibrio desulfuricans",0.486844491739139,0.889428131398545,0.519271557643958,0.900631397519742
"Desulfovibrio piger",0.498722264189697,0.890136268406423,0.508052025395512,0.887720020840989
"Desulfurivibrio alkaliphilus",0.524465257844229,0.901995408758159,0.533120346273965,0.908538995230385
"Dialister invisus",0.492956499529923,0.888300545182457,0.499009453086073,0.891745466787579
"Dialister invisus ",0.501706114917069,0.895134438577568,0.492972018928705,0.8915196803339
"Dialister succinatiphilus",0.458563074429671,0.884367782209672,0.482202150977727,0.904610264667397
"Dinoroseobacter shibae",0.484978062397238,0.876697451070305,0.501664922167983,0.88852845033896
"Dorea formicigenerans",0.487723770027446,0.890628670300486,0.517290587882461,0.909667193740377
"Dorea longicatena",0.482129302237964,0.882400529449383,0.496143836706604,0.893656899749257
"Dyadobacter fermentans",0.505472073319161,0.895894244051266,0.466907117372101,0.889076324638143
"Eggerthella lenta",0.437013886176243,0.86254418180111,0.457674979059333,0.881584244461081
"Elizabethkingia anophelis",0.518908237220702,0.892428877890395,0.522431224006114,0.900296150262338
"Elusimicrobium minutum",0.507651938224141,0.883909849629715,0.475983235459318,0.87466510685151
"Enhydrobacter aerosaccus",0.477538468179368,0.877726356668562,0.486782029681211,0.890282935028617
"Enterococcus aquimarinus",0.525376596961856,0.898481498904777,0.527404789875393,0.908274402974795
"Enterococcus faecalis",0.499955007580743,0.890249375248879,0.470776833341655,0.893853179072215
"Enterococcus rattus",0.521745406287884,0.898053987594838,0.584875236844824,0.911496074704068
"Equus caballus",0.515009655293946,0.896638089211814,0.519067697579416,0.902979011267005
"Eremococcus coleocola",0.45613464518529,0.873945575139779,0.464084754850746,0.886684504813729
"Erysipelotrichaceae bacterium",0.52181914080714,0.894439022330565,0.519095934557088,0.912459716436492
"Erythromicrobium ramosum",0.471423503052268,0.886131644944029,0.505722965807119,0.90382502383172
"Escherichia albertii",0.463614295490946,0.870170204655179,0.461693140817941,0.873425785696799
"Escherichia coli",0.339434268277291,0.785512191182209,0.233988053015083,0.711133009391386
"Ethanoligenens harbinense",0.561212835544854,0.913709434943153,0.577452505060166,0.92040582811767
"Eubacterium cellulosolvens",0.387976087587801,0.843511562872027,0.434540044104117,0.853222363632942
"Eubacterium coprostanoligenes",0.563909680745835,0.909425284800539,0.599985993848877,0.922987835204642
"Eubacterium eligens",0.459508470767287,0.884345164764546,0.49114823828546,0.890143544791986
"Eubacterium rectale",0.463546515444258,0.867729086169195,0.452834440045171,0.884889769294914
"Eubacterium saburreum",0.492070756917344,0.885291941877946,0.500777086953785,0.902983346815019
"Eubacterium siraeum",0.53158261532544,0.904933394596716,0.526185050841641,0.901006551103307
"Eubacterium ventriosum",0.525656444156149,0.899154124485075,0.542732085262647,0.912081685797922
"Facklamia hominis",0.449895546082816,0.871511567059297,0.445710937593485,0.890329353951282
"Facklamia ignava",0.543214459132832,0.90064943797713,0.537917712421554,0.90251527779868
"Faecalibacterium cf. prausnitzii",0.305093041699368,0.808018924312853,0.301713626858154,0.830220870238607
"Faecalibacterium prausnitzii",0.515863441266075,0.893347956016937,0.520852149051948,0.901276796350364
"Felis catus",0.494847861422438,0.876653570075455,0.478863983549565,0.876949226037572
"Fibrella aestuarina",0.465045190011973,0.877849095190137,0.500541904057166,0.890554345931147
"Fibrobacter succinogenes",0.540839115310887,0.894809378430808,0.543584693000197,0.910250334058367
"Finegoldia magna",0.503247025952112,0.88544927361362,0.521988706322064,0.899240431017317
"Flavobacterium hydatis",0.50238730530082,0.882053713181956,0.496806222051236,0.88102174149995
"Flavobacterium johnsoniae",0.489625029955953,0.882470481744739,0.518673381934781,0.893121696201265
"Flavonifractor plautii",0.474291487236032,0.880686556368978,0.520506948298579,0.899433822863784
"Fulvivirga imtechensis",0.479361304151717,0.876397416780715,0.499071310743272,0.894990368068235
"Gallibacterium anatis",0.477952317572211,0.892843286006581,0.506764612733236,0.902066552852087
"Gardnerella vaginalis Group A",6.07930562394695e-05,0.011030085261161,6.38728724847862e-05,0.0101271918921632
"Gardnerella vaginalis Group B",0.322264625687054,0.872318912871215,0.397066888019323,0.887561311977546
"Gardnerella vaginalis Group C",2.16548859636142e-06,0.000959754682268922,5.06586421435622e-06,0.00115279437289186
"Gardnerella vaginalis Group D",0.508128915956554,0.893953958595545,0.527717856003541,0.920374750198772
"Gemella haemolysans",0.474096495548976,0.874404722667367,0.477620274639054,0.901714220656145
"Gemmatimonas aurantiaca",0.519812320056519,0.898363868377256,0.498918485515147,0.885165552858212
"Geobacter lovleyi",0.487569016387305,0.878131293619231,0.481227513321469,0.888053648931729
"Geodermatophilus obscurus",0.544644691697593,0.906163954781167,0.538599991553058,0.918862643081494
"Globicatella sanguinis",0.484359617826727,0.880257766403969,0.513156666974469,0.889417220942636
"Gluconacetobacter diazotrophicus",0.517403841036156,0.894864408578785,0.527181912281761,0.902774096572739
"Gluconacetobacter kombuchae",0.467002193534087,0.888719341935632,0.494762919499177,0.903262522275057
"Gordonia aichiensis",0.499688609344129,0.885930835901062,0.496505778280508,0.903089084627818
"Gordonia alkanivorans",0.524911880421017,0.898912937631026,0.534862312320719,0.908010715623948
"Gordonia neofelifaecis",0.467130377223321,0.873055779433591,0.478746555776053,0.877066974039907
"Gordonibacter pamelaeae",0.453987037781917,0.85956373774659,0.473967173530133,0.870216808741653
"Gramella forsetii",0.502844961221813,0.888495258066021,0.484533570373195,0.898544816346789
"Granulicatella adiacens",0.533360340277203,0.902961687335329,0.532142565236996,0.909232057455658
"Granulicatella para-adiacens",0.47837544669411,0.889275248727598,0.472094509994703,0.897322040084363
"Haemophilus aphrophilus",0.477808727961566,0.883735560376808,0.490483426862198,0.889001363112396
"Haemophilus haemolyticus",0.362217635619719,0.833578012097644,0.328809399968669,0.836758274463898
"Haemophilus parainfluenzae",0.464183131843695,0.873530236217845,0.43307748017829,0.879711218540638
"Haemophilus paraphophilus",0.427311076352296,0.859704834106588,0.399536984049529,0.87378311001523
"Haemophilus somnus",0.526680854350885,0.901111632604488,0.528210766581488,0.894874257994612
"Haliangium ochraceum",0.490007935699695,0.889557128720435,0.496329257973533,0.90001136806525
"Helicobacter cholecystus",0.481637178246779,0.888171201165322,0.464389264081684,0.878313877405433
"Heliobacillus mobilis",0.566790525915833,0.907816900536193,0.539510162913691,0.906125834993859
"Heliobacterium modesticaldum",0.477033079939643,0.874701081760795,0.495963974712083,0.890207091541068
"Hirschia baltica",0.513949192395505,0.887000517570822,0.4810145408085,0.88442762055249
"Homo sapiens",0.229077415066797,0.776654773345097,0.265140181769087,0.761561097870755
"Hylemonella gracilis",0.526524932899331,0.898920206677375,0.503332238860148,0.903324892669642
"Hyphomicrobium denitrificans",0.502977238048361,0.889183614001074,0.522921080340382,0.895066239243852
"Hyphomonas neptunium",0.463994003156305,0.865691407512349,0.462374981710479,0.860976919647317
"Ignavibacterium album",0.519654601576227,0.898959555346142,0.520822701115752,0.91253961750804
"Ilumatobacter coccineum",0.495547457720978,0.886813526622222,0.501332866301295,0.895976374461983
"Jonesia denitrificans",0.4672026513595,0.87330461111048,0.457438321864772,0.878362744473653
"Jonquetella anthropi",0.475648412239211,0.879062957155486,0.489179281847517,0.886221192328707
"Klebsiella pneumoniae",0.514062883386423,0.881837208372698,0.506485405234802,0.89180217346179
"Kocuria rhizophila",0.502251049186113,0.881341821778683,0.523086115443636,0.903076278765588
"Kribbella flavida",0.527722080947003,0.89629431630006,0.529926849966248,0.923079001686426
"Lachnospiraceae bacterium",0.49258106233447,0.888283425767296,0.497257597691547,0.906638844240216
"Lactobacillus acidophilus ",0.396581762500543,0.851748822080637,0.343422295258789,0.846616924350224
"Lactobacillus amylotrophicus",0.532410487517651,0.907371365640372,0.540446669314154,0.915209414047982
"Lactobacillus antri",0.509683373946028,0.896221282405377,0.489446453400606,0.882332556453444
"Lactobacillus aviarius",0.494635773629968,0.873296613944719,0.488089630848046,0.877505143606196
"Lactobacillus coleohominis",0.526789626103802,0.899968444218422,0.522103081730607,0.903117951974615
"Lactobacillus crispatus",0.00117350154686033,0.126475047859999,0.000559510582235206,0.0477806354666553
"Lactobacillus delbrueckii",0.477427403617779,0.881487338928764,0.513661004176972,0.908041177408611
"Lactobacillus fermentum",0.528052457802217,0.898722227062573,0.509005431115513,0.902662323879479
"Lactobacillus gasseri",0.0967279830150112,0.739533017945725,0.245096861229128,0.86542003970004
"Lactobacillus homohiochii",0.541140546465419,0.893167215772563,0.567291746819572,0.912111218932164
"Lactobacillus iners",0.0673356425617459,0.704093100761112,0.133337085803886,0.794393275590206
"Lactobacillus jensenii",0.175052458921075,0.805390364634266,0.330414083971736,0.883997895231227
"Lactobacillus oris",0.494708627004148,0.886035322975268,0.496371177243004,0.891114610624537
"Lactobacillus paracasei",0.477222667957457,0.869555048230729,0.501497683207274,0.89060687551601
"Lactobacillus plantarum",0.133053594578799,0.646656001796931,0.141311058376177,0.66260116887362
"Lactobacillus reuteri",0.0602848011162604,0.582369297648358,0.0964426123186,0.610509501599215
"Lactobacillus rhamnosus",0.484466653013858,0.877613976078172,0.482953615223336,0.896519446710692
"Lactobacillus salivarius",0.408487819372079,0.863156777617892,0.44593112863306,0.875373597623302
"Lactobacillus ultunensis",0.426176691820776,0.871204484558649,0.3915785932741,0.875256829118687
"Lactobacillus vaginalis",0.531584327293928,0.905977704739904,0.52481455861349,0.912710471543075
"Leptospira kmetyi",0.497448037910952,0.895272593836313,0.504225098297076,0.900309523727979
"Leuconostoc lactis",0.51518230092287,0.892818317394478,0.503861382788456,0.898921704317086
"Listeria monocytogenes",0.514766072608405,0.894802864108086,0.523920473142743,0.904699594186786
"Loxodonta africana",0.492124848932792,0.889058822679929,0.510603948496795,0.89547091772378
"Magnetospirillum magnetotacticum",0.499270626460243,0.887953179200626,0.507764385488712,0.903610381749734
"Malassezia globosa",0.505890145342803,0.882870702979868,0.511363791431996,0.890133473788197
"Mannheimia haemolytica",0.52717860590948,0.890835723655784,0.52546391203948,0.890342283416188
"Maricaulis maris",0.548052475089636,0.90579843519963,0.570357322241983,0.924562720122654
"Marinithermus hydrothermalis",0.483060778438387,0.890807140809496,0.464792899906724,0.88780338121633
"Marinitoga piezophila",0.504180190164075,0.891620720422563,0.504461119551187,0.883724682145381
"Marvinbryantia formatexigens",0.346375256692308,0.814081897349616,0.333487352401689,0.804899574491769
"Megasphaera cerevisiae",0.373233815985173,0.83532639182707,0.33389322570122,0.829009706557952
"Megasphaera elsdenii",0.501108544379976,0.886833177788909,0.480992341920014,0.898935792789136
"Megasphaera micronuciformis",0.480973574367469,0.876327420944326,0.497850085460484,0.885929804924787
"Megasphaera sp.",0.475367339513222,0.889060773576852,0.507507124394141,0.90958281885424
"Megasphaera sp. genomosp. type 1",0.293189582616901,0.846648357022424,0.181826005068523,0.789265086531594
"Mesorhizobium ciceri",0.492135786312941,0.884198914644072,0.484843002200183,0.882518114937959
"Mesorhizobium opportunistum",0.497717672500578,0.888708003494245,0.519797788969735,0.880011173215256
"Methylobacillus flagellatus",0.454756936587115,0.871991977209178,0.472200382045978,0.891807583917657
"Methylobacterium chloromethanicum",0.452258156692101,0.885663065706334,0.472118123908499,0.885239214236812
"Methylobacterium jeotgali",0.487071771648732,0.885037642830666,0.516975658148956,0.906805708344032
