"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Corynebacterium flavescens",0.501100750127143,0.871401330143526,0.526796045401452,0.869847721896215
"Corynebacterium genitalium",0.451274066582948,0.859765140581444,0.502546886039666,0.882756692680747
"Corynebacterium glucuronolyticum",0.44033641384141,0.84993614063747,0.447029043243536,0.864185640864836
"Corynebacterium halotolerans",0.506615324766946,0.877947779628079,0.49515228547548,0.866314916314967
"Corynebacterium jeikeium",0.529025816964743,0.892313257872497,0.531023355885546,0.901388513634785
"Corynebacterium kroppenstedtii",0.494121946803384,0.884720376176506,0.49307995595963,0.884710726168587
"Corynebacterium lipophiloflavum",0.470826276605413,0.870227716036059,0.531819730384464,0.88580172089345
"Corynebacterium resistens",0.476243004370566,0.872325955873001,0.496555992233767,0.87797625966004
"Corynebacterium simulans",0.509604293150311,0.870004570680211,0.505822005396553,0.878636734849225
"Corynebacterium striatum",0.531448190031393,0.88404218904508,0.560657813718421,0.897003167063837
"Corynebacterium tuberculostearicum",0.490553578840344,0.860667209231572,0.514080807637498,0.884491698755176
"Corynebacterium urealyticum",0.468922765188924,0.856593244356003,0.481305201011772,0.874793282896754
"Cupriavidus taiwanensis",0.516747266701838,0.876862674333486,0.527147891544996,0.881861744892364
"Curtobacterium flaccumfaciens",0.405678998878345,0.836370183779317,0.412823655827225,0.844792065205326
"Deferribacter desulfuricans",0.494454799643485,0.875386685001012,0.481817224973337,0.879549251968161
"Deinococcus deserti",0.507829891658521,0.866963175862571,0.523263231900232,0.879357634149593
"Deinococcus grandis",0.533463557591552,0.886252218998031,0.528053570995907,0.899798973122483
"Denitrovibrio acetiphilus",0.512569501940008,0.883342987839197,0.510478627121702,0.893344305270657
"Desulfomicrobium baculatum",0.522362509102815,0.886489771186513,0.537897072091219,0.894991293006258
"Desulfotomaculum hydrothermale",0.505178442123782,0.873485217620717,0.509275733290123,0.884313591123665
"Desulfovibrio desulfuricans",0.481108105588776,0.866059373268367,0.488839618437551,0.867895475171981
"Desulfovibrio piger",0.465796593865869,0.867878039773724,0.500876993311465,0.883067987528437
"Desulfurivibrio alkaliphilus",0.508875017857973,0.888743695768188,0.489445543611346,0.899154541486183
"Dialister invisus",0.535881114264094,0.886445627734546,0.524460605695977,0.898686684379231
"Dialister invisus ",0.4163776247021,0.830373879806851,0.396442471697364,0.841303971931502
"Dialister succinatiphilus",0.468385923183385,0.872201905878143,0.500195643057567,0.88078771947264
"Dinoroseobacter shibae",0.495191622122081,0.862898027505722,0.435886190396576,0.859245329005857
"Dorea formicigenerans",0.46818326021369,0.857396064729164,0.482109174201174,0.866214972900913
"Dorea longicatena",0.455073258117071,0.855132957058141,0.467535273315099,0.844696494510119
"Dyadobacter fermentans",0.453056303158335,0.858862033423355,0.472395526051499,0.868881488686112
"Eggerthella lenta",0.423572345192376,0.837551533785563,0.412648103526548,0.838319689434208
"Elizabethkingia anophelis",0.431146663289961,0.850354877780841,0.424506832772161,0.84829712768093
"Elusimicrobium minutum",0.473973037650009,0.85567991757462,0.479820996003007,0.859749226035489
"Enhydrobacter aerosaccus",0.52412319399016,0.877038810400109,0.514497923142408,0.880525896403681
"Enterococcus aquimarinus",0.482163876640484,0.861726051740068,0.499857703197065,0.875293245661955
"Enterococcus faecalis",0.453542715132456,0.848892070544607,0.470620856883957,0.85991274405838
"Enterococcus rattus",0.389785144229962,0.825748143920219,0.428169321414839,0.844217345075615
"Equus caballus",0.536740400699137,0.892684474569863,0.541449838616221,0.896558463501856
"Eremococcus coleocola",0.54623693536094,0.894694253467072,0.574429934117658,0.906223507775654
"Erysipelotrichaceae bacterium",0.495341685516062,0.858040256387126,0.510379178813128,0.875021828745434
"Erythromicrobium ramosum",0.54986218148804,0.894352634192407,0.54518421142335,0.895207319153723
"Escherichia albertii",0.437437478517594,0.860469994718499,0.45851093193248,0.871909807023318
"Escherichia coli",0.0985473237310408,0.506314915291946,0.0302269214548007,0.264332031560308
"Ethanoligenens harbinense",0.504819207253446,0.870512797958244,0.500752385067162,0.883030758310495
"Eubacterium cellulosolvens",0.40153473612312,0.821137931181311,0.370370525450439,0.792919230263713
"Eubacterium coprostanoligenes",0.546452070596834,0.890832814052432,0.552659515234946,0.88727366973415
"Eubacterium eligens",0.479228891138898,0.857162523124751,0.472301648228288,0.869539321703542
"Eubacterium rectale",0.463601737373215,0.862433028805515,0.497595016987592,0.876788714020991
"Eubacterium saburreum",0.468748269024664,0.860086215197396,0.431661741994415,0.853507180698391
"Eubacterium siraeum",0.497823523596736,0.873991303205241,0.455265961953076,0.871952556596719
"Eubacterium ventriosum",0.531731646366616,0.891979769651799,0.551470966047082,0.905577195108338
"Facklamia hominis",0.511691856925804,0.870278830103655,0.519321046264659,0.890032762405012
"Facklamia ignava",0.510673737112496,0.880531805987978,0.52359881156332,0.888280966115846
"Faecalibacterium cf. prausnitzii",0.261247161744487,0.730563204941588,0.249256307513646,0.715014750310923
"Faecalibacterium prausnitzii",0.501686236083152,0.881039738935983,0.502713924035452,0.869442804634911
"Felis catus",0.501059787347381,0.876913905515894,0.481406818556394,0.891283976623589
"Fibrella aestuarina",0.371253483063903,0.81864105760095,0.340161808309446,0.798462257040738
"Fibrobacter succinogenes",0.518956412049398,0.889872156832228,0.519565579663481,0.894026365402311
"Finegoldia magna",0.485778986345358,0.857398693378055,0.480306704880919,0.860066356451913
"Flavobacterium hydatis",0.546906005948947,0.886959026624927,0.532892288747526,0.897359025693414
"Flavobacterium johnsoniae",0.495945096778798,0.884526559588509,0.472426456513722,0.862001632755942
"Flavonifractor plautii",0.469219624599119,0.859763521130668,0.500434637943659,0.880297408994184
"Fulvivirga imtechensis",0.552385957909243,0.899830114437102,0.552897811648983,0.904921301409112
"Gallibacterium anatis",0.469886989721908,0.859477684529258,0.48867600699928,0.871062178972328
"Gardnerella vaginalis Group A",0.911274574354774,0.985083943511246,0.455891606096013,0.916616484198124
"Gardnerella vaginalis Group B",1.07477500186009e-05,0.00390878143886472,6.43637191964262e-05,0.00831148409077025
"Gardnerella vaginalis Group C",0.000128609194631567,0.0236324816462495,0.000342985750206404,0.0342253607818253
"Gardnerella vaginalis Group D",0.421686114087832,0.848920470114494,0.455994164491359,0.859017262265887
"Gemella haemolysans",0.511921975402871,0.85077281466446,0.48893285675908,0.856109469711811
"Gemmatimonas aurantiaca",0.488452547003058,0.869141285967668,0.495394737554973,0.879447061742213
"Geobacter lovleyi",0.476802976910997,0.869864026133433,0.463393606876406,0.874285982145676
"Geodermatophilus obscurus",0.448700238552396,0.84872360324763,0.47199540768472,0.865176764666377
"Globicatella sanguinis",0.502751088500685,0.884352657577011,0.51449526358739,0.881358939257328
"Gluconacetobacter diazotrophicus",0.489682874606983,0.876418152125934,0.498931184016849,0.885407319312847
"Gluconacetobacter kombuchae",0.47245290755539,0.861963721978877,0.496923607268228,0.876407401479522
"Gordonia aichiensis",0.51372363921074,0.890189221818563,0.531408848318847,0.883686905714123
"Gordonia alkanivorans",0.48041044735218,0.8620357107446,0.506163503297918,0.869199985676564
"Gordonia neofelifaecis",0.48534288373659,0.882244623077394,0.507267305532556,0.900875623923284
"Gordonibacter pamelaeae",0.494886423338543,0.877214319601275,0.500847896667781,0.876347791205013
"Gramella forsetii",0.503012249422773,0.87110801051307,0.519584803394984,0.882327976548281
"Granulicatella adiacens",0.519637613611432,0.880518886124824,0.498342288541985,0.873424788868083
"Granulicatella para-adiacens",0.487796245092582,0.877641297743753,0.508048082100658,0.882912547144507
"Haemophilus aphrophilus",0.465816073202848,0.86796070407971,0.475079575439702,0.862932522589351
"Haemophilus haemolyticus",0.422157025193885,0.843840527746131,0.457616860961406,0.868049116112493
"Haemophilus parainfluenzae",0.503049745894805,0.893843240382873,0.51124319321826,0.893928613246321
"Haemophilus paraphophilus",0.468730093007991,0.861662624173306,0.445244866109013,0.861014978056689
"Haemophilus somnus",0.465406406171991,0.85050672387854,0.506562387586631,0.872480505808893
"Haliangium ochraceum",0.517648525469324,0.887626629360351,0.540502477664368,0.89792555832078
"Helicobacter cholecystus",0.523874736030977,0.879583408884476,0.494676133559745,0.87410247024393
"Heliobacillus mobilis",0.522674234129049,0.890248106466191,0.499772780893412,0.887333880398784
"Heliobacterium modesticaldum",0.484578609308758,0.864244941420639,0.507612792350729,0.865633804892046
"Hirschia baltica",0.492815865958148,0.868509825156176,0.485939472817524,0.860463531915966
"Homo sapiens",0.326529296287636,0.815548126906825,0.379065295387862,0.844211466148299
"Hylemonella gracilis",0.498997188757351,0.873878012328434,0.525038287075429,0.893152306295092
"Hyphomicrobium denitrificans",0.398526731544251,0.826544514846522,0.448142263849939,0.86424771942522
"Hyphomonas neptunium",0.49752027166108,0.882180068241947,0.513178828358015,0.885187750820919
"Ignavibacterium album",0.518516017948448,0.885677001360903,0.518195875630684,0.877856486281483
"Ilumatobacter coccineum",0.510674891486358,0.888754466808806,0.399865449500519,0.842333796436685
"Jonesia denitrificans",0.50139010924247,0.866142443494333,0.49114085637849,0.870082610498005
"Jonquetella anthropi",0.484562092079258,0.855265104259971,0.478603113831251,0.849953878495501
"Klebsiella pneumoniae",0.364047591015159,0.813616677713201,0.31607180427988,0.780528996059128
"Kocuria rhizophila",0.505275606677362,0.883909145205798,0.533244519321639,0.882947024975827
"Kribbella flavida",0.531353438880739,0.891726796535786,0.504692909834834,0.881644672026224
"Lachnospiraceae bacterium",0.499186840559703,0.876062362906131,0.496720498703344,0.89023924710535
"Lactobacillus acidophilus ",0.250816122613292,0.696260381123749,0.215684490632824,0.669345749768877
"Lactobacillus amylotrophicus",0.515072137988651,0.875614033882781,0.497799196841688,0.875352640260631
"Lactobacillus antri",0.478277656745963,0.864028200908647,0.472283442582263,0.863347350078767
"Lactobacillus aviarius",0.535897771094658,0.886009082432068,0.513248840758834,0.890178878221742
"Lactobacillus coleohominis",0.571834130783213,0.897475608469444,0.557747725269209,0.896521617240162
"Lactobacillus crispatus",0.00930310834207191,0.345105861775769,0.00903618997126775,0.287464512961228
"Lactobacillus delbrueckii",0.507140591103237,0.865067147247348,0.52731997021001,0.888830154927607
"Lactobacillus fermentum",0.493134954266807,0.87131255996866,0.519429600516853,0.887877179039315
"Lactobacillus gasseri",0.187585902347168,0.795215469803581,0.316305306148095,0.863875569936455
"Lactobacillus homohiochii",0.502802232798628,0.872049925072167,0.504138923277078,0.884227248244406
"Lactobacillus iners",0.229565915324217,0.820063189723821,0.247588183893956,0.851251041961733
"Lactobacillus jensenii",0.015585758064554,0.413639295951918,0.0442954646030859,0.567154772649149
"Lactobacillus oris",0.485100081829728,0.870832472596152,0.5044861344612,0.886980916265169
"Lactobacillus paracasei",0.462268314141469,0.873119938438487,0.507226302869115,0.890506564241236
"Lactobacillus plantarum",0.0957227966821155,0.492587072894669,0.0864535792016673,0.442625639266602
"Lactobacillus reuteri",0.171449285426638,0.717120196962247,0.145512208223547,0.687586031777415
"Lactobacillus rhamnosus",0.489230758671382,0.865151402426512,0.483899062389127,0.874066657289674
"Lactobacillus salivarius",0.203253985948614,0.715533376217979,0.233034384389729,0.7281805113011
"Lactobacillus ultunensis",0.390734124928231,0.810636775370679,0.428502372055943,0.830656322549285
"Lactobacillus vaginalis",0.48063318434072,0.874963394223164,0.502134262374204,0.879739655877038
"Leptospira kmetyi",0.445461312151343,0.860950809409897,0.470502472127289,0.878753863514932
"Leuconostoc lactis",0.507904464770617,0.8792095727551,0.519805265476656,0.885980645239747
"Listeria monocytogenes",0.47850401856944,0.856276658221263,0.480717379517549,0.863613883734059
"Loxodonta africana",0.483493623896705,0.868309072712383,0.485461931881756,0.879940819881198
"Magnetospirillum magnetotacticum",0.333512377186483,0.774526137739094,0.351219389831867,0.797679162296363
"Malassezia globosa",0.4892920614591,0.880366320734333,0.50605403810372,0.877208077988584
"Mannheimia haemolytica",0.529484735266186,0.891183256361,0.552576940981378,0.904698188143499
"Maricaulis maris",0.495451920695821,0.877030998180868,0.529794572916913,0.886477394707993
"Marinithermus hydrothermalis",0.497482447036525,0.883376097485684,0.502041210124084,0.886496031435773
"Marinitoga piezophila",0.501795034127949,0.871089018503252,0.517416208190167,0.877789193318984
"Marvinbryantia formatexigens",0.463257867488223,0.857773240752352,0.488022202683364,0.862678733443458
"Megasphaera cerevisiae",0.474793675077162,0.861792306876066,0.501632765637765,0.865406646218152
"Megasphaera elsdenii",0.514808719201051,0.880833829739478,0.539646744833531,0.895320971429436
"Megasphaera micronuciformis",0.491651810206974,0.876007939723446,0.491790906579531,0.879780685956379
"Megasphaera sp.",0.478642554033789,0.86589839343723,0.481482588483994,0.858382507670316
"Megasphaera sp. genomosp. type 1",0.682232899113473,0.94290860354373,0.752020876198444,0.957853416466735
"Mesorhizobium ciceri",0.452571686215146,0.850903100642289,0.417174688093363,0.850787850809319
"Mesorhizobium opportunistum",0.511974169159979,0.874936143970687,0.49576262507429,0.881137599818921
"Methylobacillus flagellatus",0.481110081649412,0.867017235848916,0.49896933128705,0.893113853425213
"Methylobacterium chloromethanicum",0.400760178713094,0.815712341478302,0.401000851618663,0.831540722681065
"Methylobacterium jeotgali",0.460859055659807,0.865032135853863,0.489012133122369,0.884287323019848
"Methylobacterium nodulans",0.474178089461237,0.86403791660323,0.455928188498058,0.8693347029839
