10366,Herpesviridae
79700,Herpesviridae
11786,Retroviridae
438045,Retroviridae
523909,Hytrosaviridae
1458717,Siphoviridae
1536603,Siphoviridae
1486472,Siphoviridae
1211282,Siphoviridae
1340824,Siphoviridae
1647300,Siphoviridae
1354512,Siphoviridae
540068,Siphoviridae
1589274,Siphoviridae
1052673,Siphoviridae
1034150,Siphoviridae
35238,Podoviridae
1487700,Nudiviridae
1289473,Poxviridae
1144381,Papillomaviridae
10258,Poxviridae
938082,Phycodnaviridae
490711,Baculoviridae
10508,Adenoviridae
558016,Baculoviridae
333750,Papillomaviridae
363628,Anelloviridae
687329,Anelloviridae
1034771,Anelloviridae
181083,Phycodnaviridae
346673,Phycodnaviridae
372443,Phycodnaviridae
10358,Herpesviridae
28883,Other dsDNA Viruses
35237,Other dsDNA Viruses
51368,Other dsDNA Viruses
102294,Other dsDNA Viruses
128706,Other dsDNA Viruses
12059,Picornaviridae
11095,Flaviviridae
153135,Retroviridae
10292,Herpesviridae
10293,Herpesviridae
10374,Herpesviridae
186764,Siphoviridae
11652,Retroviridae
10375,Herpesviridae
10509,Adenoviridae
549779,Mimiviridae
985780,Mimiviridae
10663,Myoviridae
196896,Myoviridae
329380,Myoviridae
1206898,Myoviridae
1636617,Myoviridae
151340,Papillomaviridae
173087,Papillomaviridae
334211,Papillomaviridae
12333,Other Phages
38018,Other Phages
278008,Other Phages
306552,Other Phages
10501,Phycodnaviridae
10744,Podoviridae
196895,Podoviridae
481851,Podoviridae
542836,Podoviridae
10492,Iridoviridae
40272,Herpesviridae
10699,Siphoviridae
196894,Siphoviridae
1623298,Siphoviridae
1623300,Siphoviridae
1623303,Siphoviridae
1623304,Siphoviridae
35342,Other ssDNA Viruses
110456,Podoviridae
329157,Podoviridae
12234,Virgaviridae
10239,Other Viruses
186616,Other Viruses
340016,Other Viruses
10398,Herpesviridae
754053,Siphoviridae
1349409,Other dsDNA Viruses
1605721,Other dsDNA Viruses
1349410,Other dsDNA Viruses
106332,Herpesviridae
990303,Papillomaviridae
346932,Phycodnaviridae
381899,Phycodnaviridae
399781,Phycodnaviridae
1278246,Phycodnaviridae
380598,Phycodnaviridae
1278247,Phycodnaviridae
1278254,Phycodnaviridae
1278261,Phycodnaviridae
46021,Phycodnaviridae
342564,Myoviridae
1204539,Siphoviridae
1127516,Myoviridae
1074206,Papillomaviridae
251749,Phycodnaviridae
755273,Other dsDNA Viruses
10743,Siphoviridae
129861,Other Phages
334523,Other Phages
192584,Baculoviridae
764030,Adenoviridae
1450746,Other dsDNA Viruses
236244,Podoviridae
1647386,Siphoviridae
35265,Adenoviridae
1472911,Parvoviridae
1537166,Other ssDNA Viruses
445688,Myoviridae
444878,Other Phages
1500801,Siphoviridae
1567485,Siphoviridae
36355,Baculoviridae
129726,Poxviridae
1235689,Podoviridae
151599,Siphoviridae
31535,Siphoviridae
1462581,Siphoviridae
1161927,Myoviridae
1335230,Myoviridae
1204538,Podoviridae
988656,Podoviridae
942165,Podoviridae
998086,Myoviridae
1500757,Siphoviridae
1279082,Myoviridae
1279083,Podoviridae
1273450,Myoviridae
1114179,Podoviridae
1449437,Other Phages
1592335,Baculoviridae
754048,Myoviridae
11976,Caliciviridae
551790,Podoviridae
482058,Myoviridae
929833,Myoviridae
1458697,Siphoviridae
1527770,Myoviridae
1109713,Siphoviridae
1109714,Other Phages
691966,Siphoviridae
691964,Siphoviridae
1109715,Siphoviridae
1109716,Siphoviridae
1636270,Podoviridae
136084,Podoviridae
182851,Siphoviridae
10353,Herpesviridae
10381,Herpesviridae
12426,Siphoviridae
136966,Anelloviridae
1165908,Adenoviridae
11723,Retroviridae
1518022,Siphoviridae
10454,Baculoviridae
307454,Baculoviridae
10455,Baculoviridae
10456,Baculoviridae
359919,Baculoviridae
566270,Baculoviridae
320836,Siphoviridae
320846,Siphoviridae
320840,Siphoviridae
320839,Siphoviridae
1500386,Siphoviridae
259901,Siphoviridae
320841,Siphoviridae
1610872,Siphoviridae
1197952,Siphoviridae
1340769,Myoviridae
1572704,Myoviridae
379501,Siphoviridae
1147042,Siphoviridae
1147043,Siphoviridae
1610831,Myoviridae
1392231,Other Phages
306323,Siphoviridae
870471,Other Phages
646413,Siphoviridae
350104,Other Phages
112023,Siphoviridae
459845,Siphoviridae
633135,Siphoviridae
682370,Siphoviridae
230871,Podoviridae
10747,Podoviridae
10748,Podoviridae
59241,Siphoviridae
90410,Siphoviridae
12402,Myoviridae
372457,Siphoviridae
85154,Siphoviridae
644007,Siphoviridae
537874,Siphoviridae
1289595,Other Phages
1289596,Podoviridae
423476,Siphoviridae
1289597,Podoviridae
1289600,Other Phages
1239381,Siphoviridae
1289601,Podoviridae
1277891,Podoviridae
157924,Siphoviridae
413066,Siphoviridae
1208587,Siphoviridae
1566990,Siphoviridae
1589270,Podoviridae
1385385,Siphoviridae
73422,Siphoviridae
870469,Other Phages
1051631,Siphoviridae
1239386,Siphoviridae
1204525,Siphoviridae
10345,Herpesviridae
1298531,Fuselloviridae
1079998,Myoviridae
1493511,Myoviridae
753085,Siphoviridae
754042,Siphoviridae
445685,Myoviridae
445684,Myoviridae
1126885,Siphoviridae
10479,Lipothrixviridae
1352511,Tombusviridae
12242,Virgaviridae
12253,Virgaviridae
1391702,Virgaviridae
432261,Anelloviridae
687370,Anelloviridae
687375,Anelloviridae
